medcode,READcode,Readterm,IHD,MI,Hypertension,AF,CVA,Diabetes,Iron_deficiency,Asthma,COPD,Cancer,Depression,Dementia
66447,B335A00,malignant neoplasm of skin of scapular region,,,,,,,,,,1,,
95058,B600700,reticulosarcoma of spleen,,,,,,,,,,1,,
101923,BBJ1.11,[m]fibroliposarcoma,,,,,,,,,,1,,
28241,B496.00,malignant neoplasm of ureteric orifice,,,,,,,,,,1,,
48828,B582500,secondary malignant neoplasm of skin of hip and leg,,,,,,,,,,1,,
67748,B335400,malignant neoplasm of skin of umbilicus,,,,,,,,,,1,,
94220,B540100,malignant neoplasm of adrenal medulla,,,,,,,,,,1,,
64557,B517000,malignant neoplasm of cerebral peduncle,,,,,,,,,,1,,
61082,BBLA.11,[m]pneumoblastoma,,,,,,,,,,1,,
66422,B074.00,"malignant neoplasm, overlapping lesion of nasopharynx",,,,,,,,,,1,,
16500,B58z.00,secondary malignant neoplasm of other specified site nos,,,,,,,,,,1,,
66000,BBB5.00,[m]adenocarcinoma with apocrine metaplasia,,,,,,,,,,1,,
44674,E002.00,senile dementia with depressive or paranoid features,,,,,,,,,,,1,1
21887,E002100,senile dementia with depression,,,,,,,,,,,1,1
43292,E004300,arteriosclerotic dementia with depression,,,,,,,,,,,1,1
41089,E002z00,senile dementia with depressive or paranoid features nos,,,,,,,,,,,1,1
27677,E001300,presenile dementia with depression,,,,,,,,,,,1,1
12122,9H91.00,depression medication review,,,,,,,,,,,1,
73991,Eu33214,"[x]vital depression, recurrent without psychotic symptoms",,,,,,,,,,,1,
104989,Q018.00,fetus or neonate affected by maternal postnatal depression,,,,,,,,,,,1,
3291,Eu32z12,[x]depressive disorder nos,,,,,,,,,,,1,
19245,ZRLr.00,hospital anxiety and depression scale,,,,,,,,,,,1,
98414,Eu32700,"[x]major depression, severe without psychotic symptoms",,,,,,,,,,,1,
39446,ZRBY.00,edinburgh postnatal depression scale,,,,,,,,,,,1,
70399,E11y300,other mixed manic-depressive psychoses,,,,,,,,,,,1,
30740,1BP..00,loss of interest,,,,,,,,,,,1,
52678,Eu32312,[x]single episode of psychogenic depressive psychosis,,,,,,,,,,,1,
30583,9k4..00,depression - enhanced services administration,,,,,,,,,,,1,
4323,E2B1.00,chronic depression,,,,,,,,,,,1,
19696,Eu33.12,[x]recurrent episodes of psychogenic depression,,,,,,,,,,,1,
52655,ZR7..00,depression anxiety scale,,,,,,,,,,,1,
33469,Eu33200,[x]recurr depress disorder cur epi severe without psyc sympt,,,,,,,,,,,1,
22116,Eu33400,"[x]recurrent depressive disorder, currently in remission",,,,,,,,,,,1,
42975,ZRLU.00,hamilton rating scale for depression,,,,,,,,,,,1,
22080,ZV11112,[v]personal history of manic-depressive psychosis,,,,,,,,,,,1,
1996,1B17.00,depressed,,,,,,,,,,,1,
29342,E113100,"recurrent major depressive episodes, mild",,,,,,,,,,,1,
26817,388g.00,beck depression inventory second edition score,,,,,,,,,,,1,
24117,Eu32311,[x]single episode of major depression and psychotic symptoms,,,,,,,,,,,1,
9183,E11z200,masked depression,,,,,,,,,,,1,
110350,8IE5100,hospital anxiety and depression scale declined,,,,,,,,,,,1,
13307,Eu53011,[x]postnatal depression nos,,,,,,,,,,,1,
11913,Eu41200,[x]mixed anxiety and depressive disorder,,,,,,,,,,,1,
11055,Eu25100,"[x]schizoaffective disorder, depressive type",,,,,,,,,,,1,
98346,Eu32500,"[x]major depression, mild",,,,,,,,,,,1,
29527,R007z13,[d]postoperative depression,,,,,,,,,,,1,
56982,ZRrc.00,zung self-rating depression scale,,,,,,,,,,,1,
24820,ZRLr.12,hads - hospital anxiety and depression scale,,,,,,,,,,,1,
11252,Eu33212,"[x]major depression, recurrent without psychotic symptoms",,,,,,,,,,,1,
25697,E113300,"recurrent major depressive episodes, severe, no psychosis",,,,,,,,,,,1,
32159,E112400,"single major depressive episode, severe, with psychosis",,,,,,,,,,,1,
17770,E130.11,psychotic reactive depression,,,,,,,,,,,1,
25238,ZRBY.11,epds - edinburgh postnatal depression scale,,,,,,,,,,,1,
7953,Eu34100,[x]dysthymia,,,,,,,,,,,1,
9055,Eu32.11,[x]single episode of depressive reaction,,,,,,,,,,,1,
36246,E290z00,brief depressive reaction nos,,,,,,,,,,,1,
32845,Eu92000,[x]depressive conduct disorder,,,,,,,,,,,1,
28248,Eu32z13,[x]prolonged single episode of reactive depression,,,,,,,,,,,1,
1055,E135.00,agitated depression,,,,,,,,,,,1,
109588,38Dp.11,hrsd - hamilton rating scale for depression,,,,,,,,,,,1,
28756,Eu33.14,[x]seasonal depressive disorder,,,,,,,,,,,1,
9970,388Z.00,depression anxiety stress scales depression score,,,,,,,,,,,1,
19439,212S.00,depression resolved,,,,,,,,,,,1,
43324,E112500,"single major depressive episode, partial or unspec remission",,,,,,,,,,,1,
13584,3885,edinburgh postnatal depression scale,,,,,,,,,,,1,
23731,Eu33311,[x]endogenous depression with psychotic symptoms,,,,,,,,,,,1,
18315,388K.00,geriatric depression scale,,,,,,,,,,,1,
8851,Eu33.11,[x]recurrent episodes of depressive reaction,,,,,,,,,,,1,
98417,Eu32800,"[x]major depression, severe with psychotic symptoms",,,,,,,,,,,1,
29784,Eu33000,"[x]recurrent depressive disorder, current episode mild",,,,,,,,,,,1,
19054,Eu3y111,[x]recurrent brief depressive episodes,,,,,,,,,,,1,
29520,Eu33100,"[x]recurrent depressive disorder, current episode moderate",,,,,,,,,,,1,
39447,8I3G.00,edinburgh postnatal depression scale declined,,,,,,,,,,,1,
6546,E112.12,endogenous depression first episode,,,,,,,,,,,1,
23963,ZV11111,[v]personal history of manic-depressive psychosis,,,,,,,,,,,1,
4639,Eu32.00,[x]depressive episode,,,,,,,,,,,1,
5879,E112.11,agitated depression,,,,,,,,,,,1,
35320,ZRL6.11,gds - geriatric depression scale,,,,,,,,,,,1,
2972,E2B0.00,postviral depression,,,,,,,,,,,1,
17385,E114.11,manic-depressive - now manic,,,,,,,,,,,1,
324,E2B..00,depressive disorder nec,,,,,,,,,,,1,
30483,8CAa.00,patient given advice about management of depression,,,,,,,,,,,1,
19409,388P.00,had scale: depression score,,,,,,,,,,,1,
1531,Eu31.11,[x]manic-depressive illness,,,,,,,,,,,1,
1908,2257,o/e - depressed,,,,,,,,,,,1,
34390,E112000,"single major depressive episode, unspecified",,,,,,,,,,,1,
6854,Eu32y00,[x]other depressive episodes,,,,,,,,,,,1,
11548,146D.00,h/o: manic depressive disorder,,,,,,,,,,,1,
20785,Eu20400,[x]post-schizophrenic depression,,,,,,,,,,,1,
95734,ZR3L.11,cds - child depression scale,,,,,,,,,,,1,
101401,8ID..00,postnatal depression not discussed,,,,,,,,,,,1,
595,E112.14,endogenous depression,,,,,,,,,,,1,
71009,9Ov0.00,depression monitoring first letter,,,,,,,,,,,1,
65435,9k40.00,depression - enhanced service completed,,,,,,,,,,,1,
55384,E113600,"recurrent major depressive episodes, in full remission",,,,,,,,,,,1,
8478,E130.00,reactive depressive psychosis,,,,,,,,,,,1,
18702,6G00.00,postnatal depression counselling,,,,,,,,,,,1,
103677,Eu32B00,[x]antenatal depression,,,,,,,,,,,1,
59386,Eu32213,[x]single episode vital depression w'out psychotic symptoms,,,,,,,,,,,1,
7604,Eu32.13,[x]single episode of reactive depression,,,,,,,,,,,1,
56609,Eu32y12,[x]single episode of masked depression nos,,,,,,,,,,,1,
24171,E113400,"recurrent major depressive episodes, severe, with psychosis",,,,,,,,,,,1,
3292,Eu33.00,[x]recurrent depressive disorder,,,,,,,,,,,1,
46244,E02y300,drug-induced depressive state,,,,,,,,,,,1,
37764,Eu33316,[x]recurrent severe episodes/reactive depressive psychosis,,,,,,,,,,,1,
11596,E11y000,unspecified manic-depressive psychoses,,,,,,,,,,,1,
1533,E290.00,brief depressive reaction,,,,,,,,,,,1,
101250,38Dp.00,hamd - hamilton rating scale for depression,,,,,,,,,,,1,
41022,Eu25112,"[x]schizophreniform psychosis, depressive type",,,,,,,,,,,1,
91105,9Ov2.00,depression monitoring third letter,,,,,,,,,,,1,
72966,9Ov1.00,depression monitoring second letter,,,,,,,,,,,1,
28677,Eu33312,"[x]manic-depress psychosis,depressed type+psychotic symptoms",,,,,,,,,,,1,
35398,ZRLr.11,had - hospital anxiety and depression scale,,,,,,,,,,,1,
53148,1BU..00,loss of hope for the future,,,,,,,,,,,1,
10015,1BT..00,depressed mood,,,,,,,,,,,1,
6482,E113700,recurrent depression,,,,,,,,,,,1,
10610,E112.00,single major depressive episode,,,,,,,,,,,1,
12399,9H90.00,depression annual review,,,,,,,,,,,1,
32941,Eu33313,[x]recurr severe episodes/major depression+psychotic symptom,,,,,,,,,,,1,
39131,ZRL6.12,geriatric depression score,,,,,,,,,,,1,
25563,E113z00,recurrent major depressive episode nos,,,,,,,,,,,1,
543,Eu32z11,[x]depression nos,,,,,,,,,,,1,
6950,E112.13,endogenous depression first episode,,,,,,,,,,,1,
16861,Eu33315,[x]recurrent severe episodes of psychotic depression,,,,,,,,,,,1,
59811,PE03.00,depressions in skull,,,,,,,,,,,1,
8584,Eu34111,[x]depressive neurosis,,,,,,,,,,,1,
16632,E291.00,prolonged depressive reaction,,,,,,,,,,,1,
42104,32E4.00,ecg: s-t depression,,,,,,,,,,,1,
54999,ZR8..00,depression self rating scale,,,,,,,,,,,1,
7737,Eu34113,[x]neurotic depression,,,,,,,,,,,1,
22806,Eu32212,[x]single episode major depression w'out psychotic symptoms,,,,,,,,,,,1,
38058,ZR2h.00,brief depression rating scale,,,,,,,,,,,1,
10720,Eu32y11,[x]atypical depression,,,,,,,,,,,1,
30405,9H92.00,depression interim review,,,,,,,,,,,1,
14709,E113200,"recurrent major depressive episodes, moderate",,,,,,,,,,,1,
30628,D41y300,bone marrow depression,,,,,,,,,,,1,
2639,E204.11,postnatal depression,,,,,,,,,,,1,
6710,Eu31.12,[x]manic-depressive psychosis,,,,,,,,,,,1,
26080,ZR2A.11,bdi - beck depression inventory,,,,,,,,,,,1,
2923,62T1.00,puerperal depression,,,,,,,,,,,1,
85852,9Ov4.00,depression monitoring telephone invite,,,,,,,,,,,1,
101423,38Dq.00,madrs - montgomery-asberg depression rating scale,,,,,,,,,,,1,
64177,ZR3L.00,child depression scale,,,,,,,,,,,1,
60210,ZR3L100,"child depression scale, second research edition",,,,,,,,,,,1,
15220,Eu34114,[x]persistant anxiety depression,,,,,,,,,,,1,
57409,E112600,"single major depressive episode, in full remission",,,,,,,,,,,1,
15155,E112200,"single major depressive episode, moderate",,,,,,,,,,,1,
44936,9HA1.00,removed from depression register,,,,,,,,,,,1,
2716,1465,h/o: depression,,,,,,,,,,,1,
25435,1BQ..00,loss of capacity for enjoyment,,,,,,,,,,,1,
6932,E113.11,endogenous depression - recurrent,,,,,,,,,,,1,
12099,Eu32300,[x]severe depressive episode with psychotic symptoms,,,,,,,,,,,1,
8902,Eu33.13,[x]recurrent episodes of reactive depression,,,,,,,,,,,1,
10438,1B1U.11,depressive symptoms,,,,,,,,,,,1,
56273,E113500,"recurrent major depressive episodes,partial/unspec remission",,,,,,,,,,,1,
655,E200300,anxiety with depression,,,,,,,,,,,1,
8826,Eu33.15,[x]sad - seasonal affective disorder,,,,,,,,,,,1,
11717,Eu32000,[x]mild depressive episode,,,,,,,,,,,1,
35274,Eu25111,"[x]schizoaffective psychosis, depressive type",,,,,,,,,,,1,
56260,13Y3.00,manic-depression association member,,,,,,,,,,,1,
37942,ZRrc.11,sds - zung self-rating depression scale,,,,,,,,,,,1,
96995,9kQ..00,on full dose long term treatment depression - enh serv admin,,,,,,,,,,,1,
112682,8IH5200,referral for guided self-help for depression declined,,,,,,,,,,,1,
9796,1B1U.00,symptoms of depression,,,,,,,,,,,1,
15099,E113.00,recurrent major depressive episode,,,,,,,,,,,1,
89707,ZRrY.00,who depression scale,,,,,,,,,,,1,
44300,Eu33z00,"[x]recurrent depressive disorder, unspecified",,,,,,,,,,,1,
11329,Eu33211,[x]endogenous depression without psychotic symptoms,,,,,,,,,,,1,
47731,Eu33y00,[x]other recurrent depressive disorders,,,,,,,,,,,1,
7749,Eu41211,[x]mild anxiety depression,,,,,,,,,,,1,
47009,Eu33300,[x]recurrent depress disorder cur epi severe with psyc symp,,,,,,,,,,,1,
68961,Q482000,newborn cerebral depression,,,,,,,,,,,1,
31757,Eu33314,[x]recurr severe episodes/psychogenic depressive psychosis,,,,,,,,,,,1,
10825,E118.00,seasonal affective disorder,,,,,,,,,,,1,
4979,Eu53012,[x]postpartum depression nos,,,,,,,,,,,1,
15219,E112300,"single major depressive episode, severe, without psychosis",,,,,,,,,,,1,
19163,388b.00,depression anxiety stress scales anxiety score,,,,,,,,,,,1,
7011,E112z00,single major depressive episode nos,,,,,,,,,,,1,
29451,Eu33213,"[x]manic-depress psychosis,depressd,no psychotic symptoms",,,,,,,,,,,1,
42836,ZRLU.11,hamd - hamilton rating scale for depression,,,,,,,,,,,1,
98252,Eu32600,"[x]major depression, moderately severe",,,,,,,,,,,1,
10455,E211200,depressive personality disorder,,,,,,,,,,,1,
58774,8I3F.00,edinburgh postnatal depression scale at 8 months declined,,,,,,,,,,,1,
36616,Eu33z11,[x]monopolar depression nos,,,,,,,,,,,1,
5987,Eu32z14,[x] reactive depression nos,,,,,,,,,,,1,
10667,Eu32400,[x]mild depression,,,,,,,,,,,1,
51258,9Ov..00,depression monitoring administration,,,,,,,,,,,1,
44927,ZRLU.12,hrsd - hamilton rating scale for depression,,,,,,,,,,,1,
35671,E113000,"recurrent major depressive episodes, unspecified",,,,,,,,,,,1,
18510,Eu32.12,[x]single episode of psychogenic depression,,,,,,,,,,,1,
44848,8BK0.00,depression management programme,,,,,,,,,,,1,
56130,ZR8..11,dsrs - depression self rating scale,,,,,,,,,,,1,
26224,ZR2A.00,beck depression inventory,,,,,,,,,,,1,
60178,E11y.00,other and unspecified manic-depressive psychoses,,,,,,,,,,,1,
10290,Eu34112,[x]depressive personality disorder,,,,,,,,,,,1,
27491,E11y200,atypical depressive disorder,,,,,,,,,,,1,
32841,8HHq.00,referral for guided self-help for depression,,,,,,,,,,,1,
88644,9Ov3.00,depression monitoring verbal invite,,,,,,,,,,,1,
66153,Eu31.13,[x]manic-depressive reaction,,,,,,,,,,,1,
41066,388a.00,depression anxiety stress scales stress score,,,,,,,,,,,1,
108928,38GJ000,euroqol five dimension five level anxiety depression score,,,,,,,,,,,1,
28863,Eu32314,[x]single episode of reactive depressive psychosis,,,,,,,,,,,1,
26374,ZRL6.00,geriatric depression scale,,,,,,,,,,,1,
9667,Eu32200,[x]severe depressive episode without psychotic symptoms,,,,,,,,,,,1,
113683,ZR2h.11,bdrs - brief depression rating scale,,,,,,,,,,,1,
9211,Eu32100,[x]moderate depressive episode,,,,,,,,,,,1,
1131,E204.00,neurotic depression reactive type,,,,,,,,,,,1,
2970,Eu32z00,"[x]depressive episode, unspecified",,,,,,,,,,,1,
2560,E11..12,depressive psychoses,,,,,,,,,,,1,
42931,9HA0.00,on depression register,,,,,,,,,,,1,
24112,Eu32313,[x]single episode of psychotic depression,,,,,,,,,,,1,
16506,E112100,"single major depressive episode, mild",,,,,,,,,,,1,
19630,388J.00,hospital anxiety and depression scale,,,,,,,,,,,1,
33426,E11yz00,other and unspecified manic-depressive psychoses nos,,,,,,,,,,,1,
12831,E115.11,manic-depressive - now depressed,,,,,,,,,,,1,
55313,Eu01y00,[x]other vascular dementia,,,,,,,,,,,,1
43089,E004000,uncomplicated arteriosclerotic dementia,,,,,,,,,,,,1
19477,E004.00,arteriosclerotic dementia,,,,,,,,,,,,1
110119,8CET.00,dementia leaflet given,,,,,,,,,,,,1
27342,E012.11,alcoholic dementia nos,,,,,,,,,,,,1
89037,9Ou4.00,dementia monitoring verbal invite,,,,,,,,,,,,1
101999,Eu84311,[x]dementia infantalis,,,,,,,,,,,,1
114713,F118100,frontotemporal dementia,,,,,,,,,,,,1
28402,Eu02000,[x]dementia in pick's disease,,,,,,,,,,,,1
41185,Eu02400,[x]dementia in human immunodef virus [hiv] disease,,,,,,,,,,,,1
29386,Eu00z00,"[x]dementia in alzheimer's disease, unspecified",,,,,,,,,,,,1
25704,Eu00011,"[x]presenile dementia,alzheimer's type",,,,,,,,,,,,1
28626,13Y7.00,alzheimer's disease society member,,,,,,,,,,,,1
7664,Eu00.00,[x]dementia in alzheimer's disease,,,,,,,,,,,,1
55838,Eu01111,[x]predominantly cortical dementia,,,,,,,,,,,,1
38438,E001z00,presenile dementia nos,,,,,,,,,,,,1
102845,ZR2X.00,blessed dementia rating scale,,,,,,,,,,,,1
5931,1461,h/o: dementia,,,,,,,,,,,,1
7323,E000.00,uncomplicated senile dementia,,,,,,,,,,,,1
1916,E00..11,senile dementia,,,,,,,,,,,,1
15249,E00y.00,other senile and presenile organic psychoses,,,,,,,,,,,,1
8634,E004.11,multi infarct dementia,,,,,,,,,,,,1
108391,8IAe000,dementia advance care plan declined,,,,,,,,,,,,1
11379,Eu00112,"[x]senile dementia,alzheimer's type",,,,,,,,,,,,1
61528,Eu00013,[x]alzheimer's disease type 2,,,,,,,,,,,,1
83576,9Ou2.00,dementia monitoring second letter,,,,,,,,,,,,1
1917,F110.00,alzheimer's disease,,,,,,,,,,,,1
108228,8CSA.00,dementia advance care plan agreed,,,,,,,,,,,,1
48501,Eu02z11,[x] presenile dementia nos,,,,,,,,,,,,1
109708,8CMZ100,dementia care plan reviewed,,,,,,,,,,,,1
15165,E001.00,presenile dementia,,,,,,,,,,,,1
9509,Eu02300,[x]dementia in parkinson's disease,,,,,,,,,,,,1
60059,Eu00012,"[x]primary degen dementia, alzheimer's type, presenile onset",,,,,,,,,,,,1
109047,8BPa.00,antipsychotic drug therapy for dementia,,,,,,,,,,,,1
4357,Eu02z14,[x] senile dementia nos,,,,,,,,,,,,1
39471,ZR3V.13,dementia rating scale,,,,,,,,,,,,1
49674,9Ou1.00,dementia monitoring first letter,,,,,,,,,,,,1
8934,Eu01200,[x]subcortical vascular dementia,,,,,,,,,,,,1
30706,Eu00200,"[x]dementia in alzheimer's dis, atypical or mixed type",,,,,,,,,,,,1
54505,E012.00,other alcoholic dementia,,,,,,,,,,,,1
56912,E004100,arteriosclerotic dementia with delirium,,,,,,,,,,,,1
55467,E004200,arteriosclerotic dementia with paranoia,,,,,,,,,,,,1
65235,9Ou5.00,dementia monitoring telephone invite,,,,,,,,,,,,1
55023,66h..00,dementia monitoring,,,,,,,,,,,,1
11175,Eu01100,[x]multi-infarct dementia,,,,,,,,,,,,1
106446,67DF.00,nhs hlth chck rais awareness abt dementia and memory clinics,,,,,,,,,,,,1
35203,ZR3V.11,drs - clinical dementia rating scale,,,,,,,,,,,,1
109737,8BM0200,dementia medication review,,,,,,,,,,,,1
42602,E001000,uncomplicated presenile dementia,,,,,,,,,,,,1
64267,Eu02y00,[x]dementia in other specified diseases classif elsewhere,,,,,,,,,,,,1
51494,E00y.11,presbyophrenic psychosis,,,,,,,,,,,,1
31016,Eu01300,[x]mixed cortical and subcortical vascular dementia,,,,,,,,,,,,1
89036,9Ou3.00,dementia monitoring third letter,,,,,,,,,,,,1
12621,Eu02.00,[x]dementia in other diseases classified elsewhere,,,,,,,,,,,,1
1350,E00..12,senile/presenile dementia,,,,,,,,,,,,1
16797,F110000,alzheimer's disease with early onset,,,,,,,,,,,,1
19393,Eu01z00,"[x]vascular dementia, unspecified",,,,,,,,,,,,1
46762,Eu00111,[x]alzheimer's disease type 1,,,,,,,,,,,,1
67131,ZR3V.12,cdr - clinical dementia rating scale,,,,,,,,,,,,1
30032,E001200,presenile dementia with paranoia,,,,,,,,,,,,1
6578,Eu01.00,[x]vascular dementia,,,,,,,,,,,,1
27759,Eu02z16,"[x] senile dementia, depressed or paranoid type",,,,,,,,,,,,1
49513,E001100,presenile dementia with delirium,,,,,,,,,,,,1
98742,ZR2X.12,bdrs - blessed dementia rating scale,,,,,,,,,,,,1
25386,E041.00,dementia in conditions ec,,,,,,,,,,,,1
55222,ZS7C500,language disorder of dementia,,,,,,,,,,,,1
18386,E002000,senile dementia with paranoia,,,,,,,,,,,,1
109786,8CMZ200,dementia care plan declined,,,,,,,,,,,,1
44880,ZR3V.00,clinical dementia rating scale,,,,,,,,,,,,1
26323,Eu10711,[x]alcoholic dementia nos,,,,,,,,,,,,1
38678,Eu00100,[x]dementia in alzheimer's disease with late onset,,,,,,,,,,,,1
12710,6AB..00,dementia annual review,,,,,,,,,,,,1
32057,F110100,alzheimer's disease with late onset,,,,,,,,,,,,1
4693,Eu02z00,[x] unspecified dementia,,,,,,,,,,,,1
53446,Eu04100,[x]delirium superimposed on dementia,,,,,,,,,,,,1
109731,8CMZ000,dementia care plan agreed,,,,,,,,,,,,1
110075,8IAe200,dementia advance care plan review declined,,,,,,,,,,,,1
42279,E004z00,arteriosclerotic dementia nos,,,,,,,,,,,,1
62132,E02y100,drug-induced dementia,,,,,,,,,,,,1
106311,8CMZ.00,dementia care plan,,,,,,,,,,,,1
8195,Eu00z11,[x]alzheimer's dementia unspec,,,,,,,,,,,,1
96549,ZRV9.00,kendrick battery for detection of dementia in the elderly,,,,,,,,,,,,1
110123,8CMZ300,dementia care plan review declined,,,,,,,,,,,,1
108268,8CMG200,review of dementia advance care plan,,,,,,,,,,,,1
54106,Eu02100,[x]dementia in creutzfeldt-jakob disease,,,,,,,,,,,,1
59122,Fyu3000,[x]other alzheimer's disease,,,,,,,,,,,,1
109790,8CMe000,dementia advance care plan,,,,,,,,,,,,1
102189,ZR1T.00,arizona battery for communication disorders of dementia,,,,,,,,,,,,1
2882,E00z.00,senile or presenile psychoses nos,,,,,,,,,,,,1
46488,Eu01000,[x]vascular dementia of acute onset,,,,,,,,,,,,1
33707,E00..00,senile and presenile organic psychotic conditions,,,,,,,,,,,,1
37015,E003.00,senile dementia with delirium,,,,,,,,,,,,1
49263,Eu00000,[x]dementia in alzheimer's disease with early onset,,,,,,,,,,,,1
68125,Eu04000,"[x]delirium not superimposed on dementia, so described",,,,,,,,,,,,1
85853,9Ou..00,dementia monitoring administration,,,,,,,,,,,,1
34944,Eu02z13,[x] primary degenerative dementia nos,,,,,,,,,,,,1
26270,Eu02500,[x]lewy body dementia,,,,,,,,,,,,1
9565,Eu01.11,[x]arteriosclerotic dementia,,,,,,,,,,,,1
43346,Eu00113,"[x]primary degen dementia of alzheimer's type, senile onset",,,,,,,,,,,,1
37014,Eu02200,[x]dementia in huntington's disease,,,,,,,,,,,,1
3204,G55..00,cardiomyopathy,,,,,,,,,,,,
104529,G55A.11,tachycardia-induced cardiomyopathy,,,,,,,,,,,,
9402,G55y.11,secondary dilated cardiomyopathy,,,,,,,,,,,,
42043,G55y.00,secondary cardiomyopathy nos,,,,,,,,,,,,
44272,F391B00,cardiomyopathy in duchenne muscular dystrophy,,,,,,,,,,,,
104658,G554511,stress cardiomyopathy,,,,,,,,,,,,
20035,G557500,thyrotoxic heart disease,,,,,,,,,,,,
40095,L186500,cardiomyopathy in the puerperium,,,,,,,,,,,,
22993,G55z.00,cardiomyopathy nos,,,,,,,,,,,,
100966,G557.00,nutritional and metabolic cardiomyopathies,,,,,,,,,,,,
